arm_idx,step,actual_q,actual_qd,target_q,expected_q,applied_torque,loop_time,robot_mode,safety_mode
0,385,"[0.18480008840560913, -1.3859317761710663, 0.18469220796693975, 0.18470077096905513, 0.18494108319282532, 0.1849132925271988]","[0.22540037333965302, 0.2260279506444931, 0.22671732306480408, 0.22894476354122162, 0.22428062558174133, 0.22266355156898499]","[0.19984420600616315, -1.3709521207887334, 0.19984420600616315, 0.19984420600616315, 0.19984420600616315, 0.19984420600616315]","[0.19984420600616315, -1.3709521207887334, 0.19984420600616315, 0.19984420600616315, 0.19984420600616315, 0.19984420600616315]","[0.6431418805393898, -19.906186055817464, -11.677036338289938, -3.4861126409340972, 3.6823368167454404, 0.11202898158650088]",0.002,7,1
0,386,"[0.1852366328239441, -1.3854962897351761, 0.1851719061480921, 0.18513159334149165, 0.18531206250190735, 0.1853395253419876]","[0.2260555475950241, 0.22618357837200165, 0.22793224453926086, 0.2295963615179062, 0.22428153455257416, 0.22440208494663239]","[0.20020376694059816, -1.3705925598542983, 0.20020376694059816, 0.20020376694059816, 0.20020376694059816, 0.20020376694059816]","[0.20020376694059816, -1.3705925598542983, 0.20020376694059816, 0.20020376694059816, 0.20020376694059816, 0.20020376694059816]","[0.6302371480694636, -20.05027561845322, -11.754897624216078, -3.488818579599035, 3.6761523080665466, 0.10922428390298605]",0.002,7,1
0,387,"[0.1856611669063568, -1.3850602817586442, 0.18556720415224248, 0.18559388696636958, 0.18578583002090454, 0.1858474314212799]","[0.22596733272075653, 0.2289380580186844, 0.22690749168395996, 0.2300064116716385, 0.22490234673023224, 0.22487124800682068]","[0.20056301159946047, -1.370233315195436, 0.20056301159946047, 0.20056301159946047, 0.20056301159946047, 0.20056301159946047]","[0.20056301159946047, -1.370233315195436, 0.20056301159946047, 0.20056301159946047, 0.20056301159946047, 0.20056301159946047]","[0.6170911906961521, -20.18952390918514, -11.832069953225364, -3.491407075322321, 3.6701215259955804, 0.1064142271339124]",0.002,7,1
0,388,"[0.18611738085746765, -1.3846110117486496, 0.18606836000551397, 0.18604640542950435, 0.18627893924713135, 0.18630492687225342]","[0.22821177542209625, 0.22826628386974335, 0.23010224103927612, 0.23123860359191895, 0.22490912675857544, 0.22498559951782227]","[0.20092193941522682, -1.3698743873796697, 0.20092193941522682, 0.20092193941522682, 0.20092193941522682, 0.20092193941522682]","[0.20092193941522682, -1.3698743873796697, 0.20092193941522682, 0.20092193941522682, 0.20092193941522682, 0.20092193941522682]","[0.6037552292599593, -20.3271288042409, -11.90757245034625, -3.4943000415507246, 3.6641317801223448, 0.10359753665429769]",0.002,7,1
0,389,"[0.186606302857399, -1.3841248911670228, 0.1865175406085413, 0.18657056867565913, 0.18676863610744476, 0.18670247495174408]","[0.22776761651039124, 0.225065216422081, 0.22859740257263184, 0.23111306130886078, 0.2246800810098648, 0.22497685253620148]","[0.20128054982087437, -1.3695157769740223, 0.20128054982087437, 0.20128054982087437, 0.20128054982087437, 0.20128054982087437]","[0.20128054982087437, -1.3695157769740223, 0.20128054982087437, 0.20128054982087437, 0.20128054982087437, 0.20128054982087437]","[0.5903925463743137, -20.46836168872187, -11.985967651813263, -3.4971048879631703, 3.6578763368252507, 0.10077555843241659]",0.002,7,1
0,390,"[0.18707138299942017, -1.383693279033043, 0.1869743506060999, 0.18697158872570796, 0.18718492984771729, 0.18715687096118927]","[0.22601273655891418, 0.22618839144706726, 0.22887668013572693, 0.23159894347190857, 0.22510957717895508, 0.22380386292934418]","[0.2016388422498818, -1.3691574845450147, 0.2016388422498818, 0.2016388422498818, 0.2016388422498818, 0.2016388422498818]","[0.2016388422498818, -1.3691574845450147, 0.2016388422498818, 0.2016388422498818, 0.2016388422498818, 0.2016388422498818]","[0.5769288648681106, -20.611023425757562, -12.063983141233688, -3.4998449380732586, 3.65150048281811, 0.09795046501839626]",0.002,7,1
0,391,"[0.18753065168857574, -1.3832336527160187, 0.1873725096331995, 0.18743614732708735, 0.18765728175640106, 0.18762029707431793]","[0.2283608317375183, 0.22720874845981598, 0.22995063662528992, 0.23415373265743256, 0.22411634027957916, 0.22495098412036896]","[0.20199681613623002, -1.3687995106586666, 0.20199681613623002, 0.20199681613623002, 0.20199681613623002, 0.20199681613623002]","[0.20199681613623002, -1.3687995106586666, 0.20199681613623002, 0.20199681613623002, 0.20199681613623002, 0.20199681613623002]","[0.5632710058784651, -20.74995660612568, -12.140942290103004, -3.5026545579278023, 3.6455649582546323, 0.09512536289574977]",0.002,7,1
0,392,"[0.18797796964645386, -1.382702113395073, 0.18794662157167608, 0.1879100042530517, 0.18813252449035645, 0.18806995451450348]","[0.229570671916008, 0.22790201008319855, 0.2293923944234848, 0.2345544993877411, 0.22597730159759521, 0.22554071247577667]","[0.20235447091440323, -1.3684418558804934, 0.20235447091440323, 0.20235447091440323, 0.20235447091440323, 0.20235447091440323]","[0.20235447091440323, -1.3684418558804934, 0.20235447091440323, 0.20235447091440323, 0.20235447091440323, 0.20235447091440323]","[0.5495092707329363, -20.889571128787427, -12.217249738756776, -3.505555833009987, 3.6395185906355367, 0.09229838211641017]",0.002,7,1
0,393,"[0.18844716250896454, -1.382266418342926, 0.18837196031679326, 0.18840198099102778, 0.18848100304603577, 0.1885978728532791]","[0.22916781902313232, 0.2264603078365326, 0.23160681128501892, 0.23281073570251465, 0.22961953282356262, 0.22647827863693237]","[0.20271180601938976, -1.3680845207755068, 0.20271180601938976, 0.20271180601938976, 0.20271180601938976, 0.20271180601938976]","[0.20271180601938976, -1.3680845207755068, 0.20271180601938976, 0.20271180601938976, 0.20271180601938976, 0.20271180601938976]","[0.5358565507398446, -21.038479693573965, -12.299273268861237, -3.5081304560832667, 3.632878955420864, 0.08946847288813303]",0.002,7,1
0,394,"[0.18887481093406677, -1.3817784053138276, 0.18882638612856084, 0.18888215600933833, 0.18900585174560547, 0.18901009857654572]","[0.22865529358386993, 0.22782030701637268, 0.22930948436260223, 0.23266863822937012, 0.2280281037092209, 0.22692236304283142]","[0.2030688208866829, -1.3677275059082137, 0.2030688208866829, 0.2030688208866829, 0.2030688208866829, 0.2030688208866829]","[0.2030688208866829, -1.3677275059082137, 0.2030688208866829, 0.2030688208866829, 0.2030688208866829, 0.2030688208866829]","[0.5218683642291215, -21.176609639897848, -12.375324340967277, -3.510738897959144, 3.626871819829026, 0.08664296485693694]",0.002,7,1
0,395,"[0.18932223320007324, -1.3813529920629044, 0.1892460028277796, 0.18936316549267573, 0.18947193026542664, 0.18944521248340607]","[0.2264019399881363, 0.22776855528354645, 0.23095539212226868, 0.2318693995475769, 0.22757083177566528, 0.22715899348258972]","[0.20342551495228187, -1.3673708118426147, 0.20342551495228187, 0.20342551495228187, 0.20342551495228187, 0.20342551495228187]","[0.20342551495228187, -1.3673708118426147, 0.20342551495228187, 0.20342551495228187, 0.20342551495228187, 0.20342551495228187]","[0.5078832095914713, -21.319453608065096, -12.453586735554822, -3.513642379290585, 3.620569129736483, 0.08381876517851411]",0.002,7,1
0,396,"[0.18976961076259613, -1.380853222017624, 0.18977243105043584, 0.18983547269787593, 0.18995840847492218, 0.18995177745819092]","[0.23077672719955444, 0.22875820100307465, 0.2303270846605301, 0.23204126954078674, 0.22918297350406647, 0.2277800738811493]","[0.2037818876526927, -1.3670144391422039, 0.2037818876526927, 0.2037818876526927, 0.2037818876526927, 0.2037818876526927]","[0.2037818876526927, -1.3670144391422039, 0.2037818876526927, 0.2037818876526927, 0.2037818876526927, 0.2037818876526927]","[0.49370534240404496, -21.456689880625092, -12.529401325964637, -3.5165521889759987, 3.614546683818378, 0.08099956409291782]",0.002,7,1
0,397,"[0.19018509984016418, -1.3804055017283936, 0.19017535844911748, 0.1902955013462524, 0.19037386775016785, 0.19038236141204834]","[0.23102539777755737, 0.22757980227470398, 0.23114608228206635, 0.2322533279657364, 0.2270386517047882, 0.22853682935237885]","[0.20413793842492906, -1.3666583883699674, 0.20413793842492906, 0.20413793842492906, 0.20413793842492906, 0.20413793842492906]","[0.20413793842492906, -1.3666583883699674, 0.20413793842492906, 0.20413793842492906, 0.20413793842492906, 0.20413793842492906]","[0.4796016285851068, -21.601662528292167, -12.609355453550277, -3.519277630075838, 3.6081113276716614, 0.07818158166359007]",0.002,7,1
0,398,"[0.19071467220783234, -1.3799681526473542, 0.19072515169252569, 0.19079117357220454, 0.19089046120643616, 0.19083233177661896]","[0.22960159182548523, 0.22789150476455688, 0.2312934249639511, 0.23285003006458282, 0.22775466740131378, 0.2284974604845047]","[0.2044936667065132, -1.3663026600883834, 0.2044936667065132, 0.2044936667065132, 0.2044936667065132, 0.2044936667065132]","[0.2044936667065132, -1.3663026600883834, 0.2044936667065132, 0.2044936667065132, 0.2044936667065132, 0.2044936667065132]","[0.4652841607964619, -21.739619925877903, -12.685005688675808, -3.5220976954388012, 3.602180259513442, 0.07537323815155984]",0.002,7,1
0,399,"[0.19115445017814636, -1.3795447659543534, 0.19112855592836553, 0.19128696500744624, 0.1913234144449234, 0.1912984400987625]","[0.22945189476013184, 0.22782912850379944, 0.22963595390319824, 0.2315090298652649, 0.2269717901945114, 0.2288387566804886]","[0.2048490719354769, -1.3659472548594196, 0.2048490719354769, 0.2048490719354769, 0.2048490719354769, 0.2048490719354769]","[0.2048490719354769, -1.3659472548594196, 0.2048490719354769, 0.2048490719354769, 0.2048490719354769, 0.2048490719354769]","[0.4509654122102289, -21.880181443343623, -12.763836039390798, -3.5249144563427786, 3.5957809747780587, 0.07256817604717708]",0.002,7,1
0,400,"[0.19166742265224457, -1.3790548008731385, 0.191627327595846, 0.19167618333782954, 0.1917116940021515, 0.1917944997549057]","[0.23041139543056488, 0.22812321782112122, 0.23093818128108978, 0.23248741030693054, 0.22798284888267517, 0.22963933646678925]","[0.20520415355036214, -1.3655921732445344, 0.20520415355036214, 0.20520415355036214, 0.20520415355036214, 0.20520415355036214]","[0.20520415355036214, -1.3655921732445344, 0.20520415355036214, 0.20520415355036214, 0.20520415355036214, 0.20520415355036214]","[0.4364880095596033, -22.015830067800263, -12.838633589663555, -3.5277582572242445, 3.5898331433921022, 0.06977343807218608]",0.002,7,1
0,401,"[0.19214023649692535, -1.3786269289306183, 0.19205171266664678, 0.19219271718945308, 0.192306250333786, 0.1921861469745636]","[0.23231589794158936, 0.23027178645133972, 0.23212774097919464, 0.23127317428588867, 0.23001308739185333, 0.22948846220970154]","[0.2055589109902223, -1.3652374158046743, 0.2055589109902223, 0.2055589109902223, 0.2055589109902223, 0.2055589109902223]","[0.2055589109902223, -1.3652374158046743, 0.2055589109902223, 0.2055589109902223, 0.2055589109902223, 0.2055589109902223]","[0.42207129201969756, -22.158209256529677, -12.917017087768857, -3.530417512250862, 3.5837950002427, 0.06698662281246784]",0.002,7,1
0,402,"[0.19265323877334595, -1.3781089049628754, 0.1925433317767542, 0.19265513002362056, 0.19262731075286865, 0.19266870617866516]","[0.2317313700914383, 0.2287941575050354, 0.23343780636787415, 0.23122131824493408, 0.23037396371364594, 0.22971928119659424]","[0.20591334369462277, -1.3648829831002738, 0.20591334369462277, 0.20591334369462277, 0.20591334369462277, 0.20591334369462277]","[0.20591334369462277, -1.3648829831002738, 0.20591334369462277, 0.20591334369462277, 0.20591334369462277, 0.20591334369462277]","[0.407509260924916, -22.294302011861394, -12.992356063092918, -3.5335578729594803, 3.5776397397177973, 0.06420921177828678]",0.002,7,1
0,403,"[0.19311267137527466, -1.3776656252196808, 0.19301349321474248, 0.1931355434605102, 0.19313503801822662, 0.1931295096874237]","[0.2314043641090393, 0.22814138233661652, 0.23126038908958435, 0.23015490174293518, 0.2305850386619568, 0.2299160361289978]","[0.206267451103642, -1.3645288756912546, 0.206267451103642, 0.206267451103642, 0.206267451103642, 0.206267451103642]","[0.206267451103642, -1.3645288756912546, 0.206267451103642, 0.206267451103642, 0.206267451103642, 0.206267451103642]","[0.3930035927356521, -22.437521791451342, -13.07055593005873, -3.535926792118806, 3.5714629387642023, 0.06144234757764049]",0.002,7,1
0,404,"[0.19352704286575317, -1.3772690308145066, 0.19343740144838506, 0.19359664499249263, 0.19361303746700287, 0.19361776113510132]","[0.23018580675125122, 0.22818884253501892, 0.23244640231132507, 0.23038148880004883, 0.22808866202831268, 0.22966371476650238]","[0.20662123265787233, -1.3641750941370243, 0.20662123265787233, 0.20662123265787233, 0.20662123265787233, 0.20662123265787233]","[0.20662123265787233, -1.3641750941370243, 0.20662123265787233, 0.20662123265787233, 0.20662123265787233, 0.20662123265787233]","[0.3783809469569951, -22.57481037687487, -13.146697591046193, -3.538822646424977, 3.56534222490536, 0.058686816830340674]",0.002,7,1
0,405,"[0.19401592016220093, -1.3768047106317063, 0.19398337999452764, 0.1940714555927734, 0.19405056536197662, 0.19405871629714966]","[0.23087944090366364, 0.22915418446063995, 0.2305760383605957, 0.2295871078968048, 0.22862739861011505, 0.23072639107704163]","[0.20697468779842085, -1.3638216389964757, 0.20697468779842085, 0.20697468779842085, 0.20697468779842085, 0.20697468779842085]","[0.20697468779842085, -1.3638216389964757, 0.20697468779842085, 0.20697468779842085, 0.20697468779842085, 0.20697468779842085]","[0.36365967888864165, -22.707148678359925, -13.220405260525546, -3.5417971041025154, 3.5595263972575624, 0.05594533051500923]",0.002,7,1
0,406,"[0.19448861479759216, -1.3763150435737153, 0.19441205659975225, 0.1945761877247314, 0.19450010359287262, 0.19450542330741882]","[0.23119288682937622, 0.22957858443260193, 0.23241546750068665, 0.22967366874217987, 0.2305281162261963, 0.2303355187177658]","[0.2073278159669103, -1.3634685108279863, 0.2073278159669103, 0.2073278159669103, 0.2073278159669103, 0.2073278159669103]","[0.2073278159669103, -1.3634685108279863, 0.2073278159669103, 0.2073278159669103, 0.2073278159669103, 0.2073278159669103]","[0.3490130297369879, -22.846595820519934, -13.298082637009898, -3.5443878910672355, 3.553275779093559, 0.05321566715905457]",0.002,7,1
0,407,"[0.1949358582496643, -1.3758871865323563, 0.19488698640932256, 0.19503895818676753, 0.19495555758476257, 0.19494792819023132]","[0.23074686527252197, 0.2274761199951172, 0.23263591527938843, 0.2305499166250229, 0.22930435836315155, 0.22965164482593536]","[0.20768061660548, -1.3631157101894165, 0.20768061660548, 0.20768061660548, 0.20768061660548, 0.20768061660548]","[0.20768061660548, -1.3631157101894165, 0.20768061660548, 0.20768061660548, 0.20768061660548, 0.20768061660548]","[0.33431697463213084, -22.98459235202129, -13.373345125375895, -3.5470803012204986, 3.547179981260988, 0.05050116231858362]",0.002,7,1
0,408,"[0.19537557661533356, -1.3754064750722428, 0.1953814665423792, 0.19553474962200923, 0.19545145332813263, 0.19541403651237488]","[0.23101671040058136, 0.2281821370124817, 0.23287907242774963, 0.23008131980895996, 0.23098121583461761, 0.23035404086112976]","[0.20803308915678664, -1.3627632376381098, 0.20803308915678664, 0.20803308915678664, 0.20803308915678664, 0.20803308915678664]","[0.20803308915678664, -1.3627632376381098, 0.20803308915678664, 0.20803308915678664, 0.20803308915678664, 0.20803308915678664]","[0.3195665653754775, -23.11871579080762, -13.448001065276168, -3.5498534682498644, 3.5412344631989163, 0.047802876711162304]",0.002,7,1
0,409,"[0.1958240419626236, -1.374965251689293, 0.19581729570497686, 0.19598559915509028, 0.19580991566181183, 0.1958286464214325]","[0.23081475496292114, 0.229088693857193, 0.23224210739135742, 0.23011554777622223, 0.23244330286979675, 0.23259232938289642]","[0.20838523306400528, -1.3624110937308913, 0.20838523306400528, 0.20838523306400528, 0.20838523306400528, 0.20838523306400528]","[0.20838523306400528, -1.3624110937308913, 0.20838523306400528, 0.20838523306400528, 0.20838523306400528, 0.20838523306400528]","[0.3048510716831373, -23.256553949629204, -13.52403725580631, -3.5525619097955357, 3.5350241859607108, 0.045118764217925905]",0.002,7,1
0,410,"[0.1963282972574234, -1.3745085161975403, 0.19626361528505498, 0.19646553575482173, 0.19635149836540222, 0.1962619125843048]","[0.23163187503814697, 0.23200854659080505, 0.23173093795776367, 0.22910751402378082, 0.23154842853546143, 0.23232220113277435]","[0.2087370477708301, -1.3620592790240664, 0.2087370477708301, 0.2087370477708301, 0.2087370477708301, 0.2087370477708301]","[0.2087370477708301, -1.3620592790240664, 0.2087370477708301, 0.2087370477708301, 0.2087370477708301, 0.2087370477708301]","[0.2900667517857416, -23.38929310582859, -13.597209953079574, -3.555130017399577, 3.5292824642900875, 0.042455814410127614]",0.002,7,1
0,411,"[0.1967725157737732, -1.374040113096573, 0.19676334062685186, 0.1969408231922607, 0.19681884348392487, 0.19672931730747223]","[0.23197577893733978, 0.2297855168581009, 0.23264795541763306, 0.22893798351287842, 0.23271766304969788, 0.23207679390907288]","[0.20908853272147543, -1.3617077940734212, 0.20908853272147543, 0.20908853272147543, 0.20908853272147543, 0.20908853272147543]","[0.20908853272147543, -1.3617077940734212, 0.20908853272147543, 0.20908853272147543, 0.20908853272147543, 0.20908853272147543]","[0.2753103006033837, -23.523137008860985, -13.671006461359317, -3.558037881714649, 3.5232870709604613, 0.039808266730809824]",0.002,7,1
0,412,"[0.1972406506538391, -1.3736088883927842, 0.19717485109438115, 0.1973631817051391, 0.19729234278202057, 0.19718743860721588]","[0.2326420098543167, 0.2288191169500351, 0.231553316116333, 0.22906933724880219, 0.2323673516511917, 0.23243853449821472]","[0.20943968736067642, -1.36135663943422, 0.20943968736067642, 0.20943968736067642, 0.20943968736067642, 0.20943968736067642]","[0.20943968736067642, -1.36135663943422, 0.20943968736067642, 0.20943968736067642, 0.20943968736067642, 0.20943968736067642]","[0.26056930696325725, -23.658198790146304, -13.745736672471578, -3.5606692219226743, 3.5172246763842114, 0.03717898924341525]",0.002,7,1
0,413,"[0.19775088131427765, -1.3731311422637482, 0.19771176973451787, 0.1978331047245483, 0.1977252960205078, 0.19760507345199585]","[0.23157648742198944, 0.22842712700366974, 0.23130309581756592, 0.22982801496982574, 0.23014456033706665, 0.23222249746322632]","[0.20979051113369004, -1.3610058156612066, 0.20979051113369004, 0.20979051113369004, 0.20979051113369004, 0.20979051113369004]","[0.20979051113369004, -1.3610058156612066, 0.20979051113369004, 0.20979051113369004, 0.20979051113369004, 0.20979051113369004]","[0.24579417255418262, -23.78792093898459, -13.81728764186585, -3.5635474848325233, 3.511608669218148, 0.0345720711940197]",0.002,7,1
0,414,"[0.19825175404548645, -1.3726866406253357, 0.19814902940859014, 0.1983927923389892, 0.19816623628139496, 0.1981123685836792]","[0.23069819808006287, 0.22919923067092896, 0.23128093779087067, 0.2294236421585083, 0.2305426299571991, 0.23354487121105194]","[0.21014100348629608, -1.3606553233086005, 0.21014100348629608, 0.21014100348629608, 0.21014100348629608, 0.21014100348629608]","[0.21014100348629608, -1.3606553233086005, 0.21014100348629608, 0.21014100348629608, 0.21014100348629608, 0.21014100348629608]","[0.23108012789271776, -23.922976500947236, -13.892183603206233, -3.565999904764515, 3.5055178633861233, 0.03198361378980183]",0.002,7,1
0,415,"[0.1986464411020279, -1.3722375494292756, 0.19859677950014287, 0.19878069936718745, 0.1986427754163742, 0.19853563606739044]","[0.23123683035373688, 0.230943962931633, 0.23108933866024017, 0.22778935730457306, 0.23416830599308014, 0.23423223197460175]","[0.21049116386479777, -1.3603051629300988, 0.21049116386479777, 0.21049116386479777, 0.21049116386479777, 0.21049116386479777]","[0.21049116386479777, -1.3603051629300988, 0.21049116386479777, 0.21049116386479777, 0.21049116386479777, 0.21049116386479777]","[0.2163425781687584, -24.05246001034762, -13.963501050621401, -3.56851043230919, 3.499545722628931, 0.02941573592353608]",0.002,7,1
0,416,"[0.19908493757247925, -1.371818022137024, 0.1990440527545374, 0.1992458540150146, 0.19910579919815063, 0.19900937378406525]","[0.23356486856937408, 0.2268548309803009, 0.23005780577659607, 0.22731316089630127, 0.23257622122764587, 0.23514385521411896]","[0.21084099171602283, -1.3599553350788738, 0.21084099171602283, 0.21084099171602283, 0.21084099171602283, 0.21084099171602283]","[0.21084099171602283, -1.3599553350788738, 0.21084099171602283, 0.21084099171602283, 0.21084099171602283, 0.21084099171602283]","[0.20164378233460756, -24.182054183724908, -14.03504496208952, -3.5713077049054323, 3.4939512148207417, 0.026873236969549796]",0.002,7,1
0,417,"[0.1995907872915268, -1.3713851285031815, 0.19951898256410772, 0.1997038561054687, 0.1995162069797516, 0.19953417778015137]","[0.2330818921327591, 0.22620244324207306, 0.2300979197025299, 0.22641879320144653, 0.23238223791122437, 0.23561865091323853]","[0.21119048648732436, -1.3596058403075721, 0.21119048648732436, 0.21119048648732436, 0.21119048648732436, 0.21119048648732436]","[0.21119048648732436, -1.3596058403075721, 0.21119048648732436, 0.21119048648732436, 0.21119048648732436, 0.21119048648732436]","[0.18695885139706134, -24.30854469635291, -14.10529299258413, -3.5739825075690663, 3.488276322367469, 0.024352375613986794]",0.002,7,1
0,418,"[0.20004628598690033, -1.3709149372628708, 0.19995624223817998, 0.20026318609204097, 0.1999703049659729, 0.1999703198671341]","[0.23120149970054626, 0.22757478058338165, 0.22989271581172943, 0.2251199185848236, 0.23241034150123596, 0.23548875749111176]","[0.2115396476265815, -1.3592566791683152, 0.2115396476265815, 0.2115396476265815, 0.2115396476265815, 0.2115396476265815]","[0.2115396476265815, -1.3592566791683152, 0.2115396476265815, 0.2115396476265815, 0.2115396476265815, 0.2115396476265815]","[0.17231421949288547, -24.435659413384496, -14.17587606596348, -3.5764577469612404, 3.4825845788883303, 0.0218544379940218]",0.002,7,1
0,419,"[0.20053094625473022, -1.370467559700348, 0.20045835176576787, 0.20066003381695552, 0.20051325857639313, 0.20043720304965973]","[0.23176968097686768, 0.22689394652843475, 0.22965416312217712, 0.22662203013896942, 0.23200266063213348, 0.23469197750091553]","[0.2118884745822006, -1.358907852212696, 0.2118884745822006, 0.2118884745822006, 0.2118884745822006, 0.2118884745822006]","[0.2118884745822006, -1.358907852212696, 0.2118884745822006, 0.2118884745822006, 0.2118884745822006, 0.2118884745822006]","[0.157719971230999, -24.563673646838687, -14.245918532598512, -3.5788659516627814, 3.476636737759742, 0.019380400411343052]",0.002,7,1
0,420,"[0.20091679692268372, -1.3700694304755707, 0.20087701479067022, 0.20116512357678218, 0.20098552107810974, 0.2008591741323471]","[0.23224015533924103, 0.22693908214569092, 0.2315787822008133, 0.22767527401447296, 0.23148086667060852, 0.23372459411621094]","[0.21223696680311582, -1.3585593599917807, 0.21223696680311582, 0.21223696680311582, 0.21223696680311582, 0.21223696680311582]","[0.21223696680311582, -1.3585593599917807, 0.21223696680311582, 0.21223696680311582, 0.21223696680311582, 0.21223696680311582]","[0.1431862801780416, -24.69111321057063, -14.31686692620127, -3.5816428589002363, 3.470943261917572, 0.016932054595244897]",0.002,7,1
0,421,"[0.20138953626155853, -1.369561569099762, 0.2013338247882288, 0.20164601385083003, 0.20139841735363007, 0.20135466754436493]","[0.2319854199886322, 0.22697414457798004, 0.23012417554855347, 0.22730320692062378, 0.22982943058013916, 0.2336110770702362]","[0.21258512373879024, -1.3582112030561064, 0.21258512373879024, 0.21258512373879024, 0.21258512373879024, 0.21258512373879024]","[0.21258512373879024, -1.3582112030561064, 0.21258512373879024, 0.21258512373879024, 0.21258512373879024, 0.21258512373879024]","[0.1286719384421781, -24.811829832459324, -14.38393069956568, -3.5842502417944813, 3.4653876082972634, 0.014511224156695576]",0.002,7,1
0,422,"[0.20188619196414948, -1.3690960568240662, 0.20178777376283819, 0.20204357683148189, 0.20189911127090454, 0.20180900394916534]","[0.23087367415428162, 0.22795239090919495, 0.22922833263874054, 0.22411468625068665, 0.2307649552822113, 0.23284912109375]","[0.21293294483921651, -1.35786338195568, 0.21293294483921651, 0.21293294483921651, 0.21293294483921651, 0.21293294483921651]","[0.21293294483921651, -1.35786338195568, 0.21293294483921651, 0.21293294483921651, 0.21293294483921651, 0.21293294483921651]","[0.11423669545911394, -24.94023777812103, -14.453716532419902, -3.58650735304232, 3.459603087460502, 0.012114554445497354]",0.002,7,1
0,423,"[0.2023213505744934, -1.3686634463122864, 0.20230466524233037, 0.20246533929791255, 0.20234979689121246, 0.20221717655658722]","[0.22995173931121826, 0.22875264286994934, 0.22979736328125, 0.2247401922941208, 0.23186711966991425, 0.2347267121076584]","[0.2132804295549179, -1.3575158972399786, 0.2132804295549179, 0.2132804295549179, 0.2132804295549179, 0.2132804295549179]","[0.2132804295549179, -1.3575158972399786, 0.2132804295549179, 0.2132804295549179, 0.2132804295549179, 0.2132804295549179]","[0.09986548918966442, -25.064929488113716, -14.522267328863164, -3.589140034894336, 3.4540966946571414, 0.00974688119182359]",0.002,7,1
0,424,"[0.20289690792560577, -1.3682281237891694, 0.20272857347597295, 0.2030460077473144, 0.20278626680374146, 0.20275788009166718]","[0.23139972984790802, 0.22984983026981354, 0.23056918382644653, 0.22510579228401184, 0.23195429146289825, 0.23500484228134155]","[0.21362757733694904, -1.3571687494579474, 0.21362757733694904, 0.21362757733694904, 0.21362757733694904, 0.21362757733694904]","[0.21362757733694904, -1.3571687494579474, 0.21362757733694904, 0.21362757733694904, 0.21362757733694904, 0.21362757733694904]","[0.08554854085385483, -25.187534781017842, -14.59076385044209, -3.591537855759834, 3.448522642234696, 0.007407452900361957]",0.002,7,1
0,425,"[0.2033068686723709, -1.3677349847606202, 0.20315295854677373, 0.20343856393780513, 0.20324638485908508, 0.20319610834121704]","[0.23333385586738586, 0.22782187163829803, 0.22878053784370422, 0.2246769666671753, 0.2309763878583908, 0.2333964854478836]","[0.2139743876368969, -1.3568219391579996, 0.2139743876368969, 0.2139743876368969, 0.2139743876368969, 0.2139743876368969]","[0.2139743876368969, -1.3568219391579996, 0.2139743876368969, 0.2139743876368969, 0.2139743876368969, 0.2139743876368969]","[0.07129533066342547, -25.30691053225383, -14.656359154939585, -3.5937635114781283, 3.4428099426880654, 0.00509341653736671]",0.002,7,1
0,426,"[0.2037961632013321, -1.3673172754100342, 0.20357114473451787, 0.20392195760693355, 0.2036615014076233, 0.2036861628293991]","[0.23065996170043945, 0.22674524784088135, 0.2310829907655716, 0.2239975482225418, 0.23082272708415985, 0.2318827211856842]","[0.21432085990688146, -1.356475466888015, 0.21432085990688146, 0.21432085990688146, 0.21432085990688146, 0.21432085990688146]","[0.21432085990688146, -1.356475466888015, 0.21432085990688146, 0.21432085990688146, 0.21432085990688146, 0.21432085990688146]","[0.05713391087103459, -25.42977197159796, -14.723042684016853, -3.5962126032671407, 3.4374391591258555, 0.0028119934357470205]",0.002,7,1
0,427,"[0.20423144102096558, -1.3668578279069443, 0.20405799547304326, 0.20436589300122066, 0.2041814625263214, 0.2041245847940445]","[0.22938722372055054, 0.22757607698440552, 0.22793267667293549, 0.22363747656345367, 0.23042216897010803, 0.23262116312980652]","[0.21466699359955685, -1.3561293331953397, 0.21466699359955685, 0.21466699359955685, 0.21466699359955685, 0.21466699359955685]","[0.21466699359955685, -1.3561293331953397, 0.21466699359955685, 0.21466699359955685, 0.21466699359955685, 0.21466699359955685]","[0.04304209932724523, -25.545758013799773, -14.787006570868222, -3.598496352193312, 3.432102898450219, 0.0005596358208788677]",0.002,7,1
0,428,"[0.20465916395187378, -1.3664268267205735, 0.20454532304872686, 0.20477251588787837, 0.2045707255601883, 0.20456254482269287]","[0.22977758944034576, 0.22700926661491394, 0.22848859429359436, 0.22297610342502594, 0.2291286140680313, 0.2308308184146881]","[0.21501278816811203, -1.3557835386267845, 0.21501278816811203, 0.21501278816811203, 0.21501278816811203, 0.21501278816811203]","[0.21501278816811203, -1.3557835386267845, 0.21501278816811203, 0.21501278816811203, 0.21501278816811203, 0.21501278816811203]","[0.029050580850453533, -25.665582263911514, -14.853199103549017, -3.600909467747473, 3.426543499474385, -0.001663558992163569]",0.002,7,1
