arm_idx,step,actual_q,actual_qd,target_q,expected_q,applied_torque,loop_time,robot_mode,safety_mode
0,466,"[0.2780837416648865, -1.292598233824112, 0.2780993620501917, 0.27799026548352046, 0.27800896763801575, 0.27815499901771545]","[0.22575215995311737, 0.22871622443199158, 0.22818340361118317, 0.23185688257217407, 0.2262214869260788, 0.22469907999038696]","[0.2836409352691606, -1.2871553915257359, 0.2836409352691606, 0.2836409352691606, 0.2836409352691606, 0.2836409352691606]","[0.2836409352691606, -1.2871553915257359, 0.2836409352691606, 0.2836409352691606, 0.2836409352691606, 0.2836409352691606]","[-1.0922052830508457, -26.577042229142595, -13.532722940046458, -1.4728786613053442, 0.21883664755984683, -0.15102333898720094]",0.002,7,1
0,467,"[0.2785298824310303, -1.2921800476363678, 0.2785561720477503, 0.2784840303608398, 0.2784826457500458, 0.2786029875278473]","[0.2247837781906128, 0.22687311470508575, 0.22746098041534424, 0.22964723408222198, 0.22593818604946136, 0.2217942476272583]","[0.28398152331410886, -1.2868148034807878, 0.28398152331410886, 0.28398152331410886, 0.28398152331410886, 0.28398152331410886]","[0.28398152331410886, -1.2868148034807878, 0.28398152331410886, 0.28398152331410886, 0.28398152331410886, 0.28398152331410886]","[-1.1045984327509377, -26.637253829992336, -13.562838353460673, -1.4723585836269177, 0.21736344128197452, -0.1520394676179505]",0.002,7,1
0,468,"[0.2788691222667694, -1.2917577487281342, 0.2789538542376917, 0.2789164024540405, 0.27899590134620667, 0.2790510952472687]","[0.22359000146389008, 0.22320733964443207, 0.22723665833473206, 0.22716064751148224, 0.22361938655376434, 0.2215784639120102]","[0.28432131369717534, -1.2864750130977212, 0.28432131369717534, 0.28432131369717534, 0.28432131369717534, 0.28432131369717534]","[0.28432131369717534, -1.2864750130977212, 0.28432131369717534, 0.28432131369717534, 0.28432131369717534, 0.28432131369717534]","[-1.1163791444919446, -26.69017597789945, -13.590316327136687, -1.4719920045334782, 0.21598388765995236, -0.15300325907705165]",0.002,7,1
0,469,"[0.27939802408218384, -1.2912008923343201, 0.27940351167787725, 0.2792897659489135, 0.27942413091659546, 0.2795068323612213]","[0.22277601063251495, 0.22312211990356445, 0.2240368276834488, 0.2251250147819519, 0.2232571840286255, 0.22067999839782715]","[0.2846603054639395, -1.286136021330957, 0.2846603054639395, 0.2846603054639395, 0.2846603054639395, 0.2846603054639395]","[0.2846603054639395, -1.286136021330957, 0.2846603054639395, 0.2846603054639395, 0.2846603054639395, 0.2846603054639395]","[-1.127691699644338, -26.74120141970671, -13.616267352918921, -1.4717434105683602, 0.21469598591480593, -0.15391483692629096]",0.002,7,1
0,470,"[0.2797996699810028, -1.2907802027514954, 0.2799003759967249, 0.2797505098530273, 0.2799091041088104, 0.2799631953239441]","[0.22091978788375854, 0.2204563021659851, 0.22258135676383972, 0.22424057126045227, 0.22130605578422546, 0.219696044921875]","[0.28499849766222385, -1.2857978291326728, 0.28499849766222385, 0.28499849766222385, 0.28499849766222385, 0.28499849766222385]","[0.28499849766222385, -1.2857978291326728, 0.28499849766222385, 0.28499849766222385, 0.28499849766222385, 0.28499849766222385]","[-1.1388325298500406, -26.798922980109534, -13.644108708705797, -1.471250017321809, 0.21341488740843828, -0.15477420312060627]",0.002,7,1
0,471,"[0.28020423650741577, -1.2903536719134827, 0.28033334413637334, 0.28019432603802485, 0.2803250551223755, 0.2803812026977539]","[0.22068460285663605, 0.21946202218532562, 0.2205837219953537, 0.22466279566287994, 0.21824361383914948, 0.21745894849300385]","[0.28533588934209664, -1.2854604374527998, 0.28533588934209664, 0.28533588934209664, 0.28533588934209664, 0.28533588934209664]","[0.28533588934209664, -1.2854604374527998, 0.28533588934209664, 0.28533588934209664, 0.28533588934209664, 0.28533588934209664]","[-1.1493488542048493, -26.848375668956194, -13.66969210105971, -1.4707152953385552, 0.2121705227175912, -0.15558170522935064]",0.002,7,1
0,472,"[0.28070035576820374, -1.2899394196322937, 0.28082305589784795, 0.2806200224110107, 0.2808283567428589, 0.2808254659175873]","[0.22055882215499878, 0.21921660006046295, 0.21869567036628723, 0.22453472018241882, 0.21583035588264465, 0.215261310338974]","[0.28567247955587494, -1.2851238472390216, 0.28567247955587494, 0.28567247955587494, 0.28567247955587494, 0.28567247955587494]","[0.28567247955587494, -1.2851238472390216, 0.28567247955587494, 0.28567247955587494, 0.28567247955587494, 0.28567247955587494]","[-1.159395590018072, -26.89584799171946, -13.693597146917629, -1.4701945128955642, 0.21100931321889702, -0.15633750859578907]",0.002,7,1
0,473,"[0.28109294176101685, -1.2894862753203888, 0.28115684190859014, 0.28109459459271235, 0.2811439037322998, 0.2812572419643402]","[0.2197125256061554, 0.21902528405189514, 0.2186950445175171, 0.22207260131835938, 0.21559444069862366, 0.2140267938375473]","[0.2860082673581268, -1.2847880594367698, 0.2860082673581268, 0.2860082673581268, 0.2860082673581268, 0.2860082673581268]","[0.2860082673581268, -1.2847880594367698, 0.2860082673581268, 0.2860082673581268, 0.2860082673581268, 0.2860082673581268]","[-1.1690278863284438, -26.94213339285158, -13.717360724728179, -1.469625183667253, 0.20987545771798774, -0.1570419101333548]",0.002,7,1
0,474,"[0.28152310848236084, -1.2890596848777314, 0.28162986436952764, 0.28153709947552485, 0.2815975546836853, 0.2817172408103943]","[0.21602797508239746, 0.21657384932041168, 0.2162265181541443, 0.21999144554138184, 0.21548093855381012, 0.21353857219219208]","[0.2863432518056742, -1.2844530749892225, 0.2863432518056742, 0.2863432518056742, 0.2863432518056742, 0.2863432518056742]","[0.2863432518056742, -1.2844530749892225, 0.2863432518056742, 0.2863432518056742, 0.2863432518056742, 0.2863432518056742]","[-1.1781798883919068, -26.9867960465849, -13.738468058829808, -1.4690047445218024, 0.208831033953167, -0.15769503964585893]",0.002,7,1
0,475,"[0.2819737493991852, -1.288604424600937, 0.282114330922262, 0.2819068866917114, 0.28205594420433044, 0.28213733434677124]","[0.2152961641550064, 0.21333375573158264, 0.2152596116065979, 0.21706855297088623, 0.21205565333366394, 0.21298004686832428]","[0.2866774319575957, -1.2841188948373008, 0.2866774319575957, 0.2866774319575957, 0.2866774319575957, 0.2866774319575957]","[0.2866774319575957, -1.2841188948373008, 0.2866774319575957, 0.2866774319575957, 0.2866774319575957, 0.2866774319575957]","[-1.18695362057622, -27.030711668281214, -13.76045427474531, -1.4682888776406862, 0.2077869610616996, -0.1582973016806757]",0.002,7,1
0,476,"[0.2823922634124756, -1.2881822449019928, 0.28251630464662725, 0.28243546068157954, 0.2825166881084442, 0.2825528085231781]","[0.21454577147960663, 0.21386173367500305, 0.21359173953533173, 0.2147810310125351, 0.21227814257144928, 0.2107640653848648]","[0.2870108068752289, -1.2837855199196677, 0.2870108068752289, 0.2870108068752289, 0.2870108068752289, 0.2870108068752289]","[0.2870108068752289, -1.2837855199196677, 0.2870108068752289, 0.2870108068752289, 0.2870108068752289, 0.2870108068752289]","[-1.1953530455649912, -27.07510362925433, -13.782302835930878, -1.4675720429080752, 0.20680324137666423, -0.15884895448192782]",0.002,7,1
0,477,"[0.2828177809715271, -1.2877437335303803, 0.2829821745501917, 0.282826228732727, 0.2828635573387146, 0.2829800844192505]","[0.21098174154758453, 0.21239052712917328, 0.21197891235351562, 0.2138587087392807, 0.210627019405365, 0.2079949527978897]","[0.2873433756221732, -1.2834529511727233, 0.2873433756221732, 0.2873433756221732, 0.2873433756221732, 0.2873433756221732]","[0.2873433756221732, -1.2834529511727233, 0.2873433756221732, 0.2873433756221732, 0.2873433756221732, 0.2873433756221732]","[-1.2031999142695877, -27.114931310448103, -13.801438847665427, -1.4667306728733402, 0.20584087889199185, -0.15935027162718826]",0.002,7,1
0,478,"[0.2832314968109131, -1.287336991434433, 0.2833941618548792, 0.28322891771282954, 0.28329887986183167, 0.2833758592605591]","[0.20927684009075165, 0.21054711937904358, 0.2106318473815918, 0.21281462907791138, 0.20809288322925568, 0.2066897451877594]","[0.2876751372642924, -1.283121189530604, 0.2876751372642924, 0.2876751372642924, 0.2876751372642924, 0.2876751372642924]","[0.2876751372642924, -1.283121189530604, 0.2876751372642924, 0.2876751372642924, 0.2876751372642924, 0.2876751372642924]","[-1.210692305531735, -27.155358229202943, -13.821055151338278, -1.4658744915861603, 0.20496105301458425, -0.15980156829335834]",0.002,7,1
0,479,"[0.28363320231437683, -1.2868893307498475, 0.283823315297262, 0.28367332994427485, 0.28370794653892517, 0.2838120758533478]","[0.2091955840587616, 0.2092587649822235, 0.20887698233127594, 0.21151643991470337, 0.20493358373641968, 0.2053086906671524]","[0.28800609086971746, -1.282790235925179, 0.28800609086971746, 0.28800609086971746, 0.28800609086971746, 0.28800609086971746]","[0.28800609086971746, -1.282790235925179, 0.28800609086971746, 0.28800609086971746, 0.28800609086971746, 0.28800609086971746]","[-1.21765541712838, -27.192005114789854, -13.83866421741573, -1.4650986311716752, 0.20414619818649918, -0.16020329442299733]",0.002,7,1
0,480,"[0.28397804498672485, -1.2865235966495057, 0.2841857115374964, 0.2840342956730346, 0.28416284918785095, 0.28422459959983826]","[0.20754222571849823, 0.20597891509532928, 0.20835424959659576, 0.2112138718366623, 0.20612061023712158, 0.2045595645904541]","[0.2883362355088488, -1.2824600912860478, 0.2883362355088488, 0.2883362355088488, 0.2883362355088488, 0.2883362355088488]","[0.2883362355088488, -1.2824600912860478, 0.2883362355088488, 0.2883362355088488, 0.2883362355088488, 0.2883362355088488]","[-1.2242745317574153, -27.229702206686024, -13.856224433085469, -1.4641267339152155, 0.20333605733626914, -0.16055567315484773]",0.002,7,1
0,481,"[0.2844679653644562, -1.286104754810669, 0.28460771242250615, 0.2844852644154052, 0.284569650888443, 0.2846190929412842]","[0.20366232097148895, 0.20347660779953003, 0.20516015589237213, 0.20882946252822876, 0.20547455549240112, 0.20383867621421814]","[0.28866557025435924, -1.2821307565405373, 0.28866557025435924, 0.28866557025435924, 0.28866557025435924, 0.28866557025435924]","[0.28866557025435924, -1.2821307565405373, 0.28866557025435924, 0.28866557025435924, 0.28866557025435924, 0.28866557025435924]","[-1.230265421852865, -27.260882021290946, -13.871013574089275, -1.4634309671176329, 0.20266087843185984, -0.16085926601545963]",0.002,7,1
0,482,"[0.2848278284072876, -1.2857180100730439, 0.2850130240069788, 0.28494565069165034, 0.2850293517112732, 0.2849930226802826]","[0.20202621817588806, 0.20219308137893677, 0.2040051817893982, 0.20614983141422272, 0.20391996204853058, 0.20159593224525452]","[0.2889940941811965, -1.2818022326137002, 0.2889940941811965, 0.2889940941811965, 0.2889940941811965, 0.2889940941811965]","[0.2889940941811965, -1.2818022326137002, 0.2889940941811965, 0.2889940941811965, 0.2889940941811965, 0.2889940941811965]","[-1.235969628141656, -27.294289258522276, -13.886456699653813, -1.4623914997803282, 0.20194833901551287, -0.16111421879007362]",0.002,7,1
0,483,"[0.285224974155426, -1.285318837766983, 0.2854097525226038, 0.28532807409252925, 0.28540369868278503, 0.2854928970336914]","[0.20198072493076324, 0.20164372026920319, 0.20170749723911285, 0.20430424809455872, 0.20295386016368866, 0.20098714530467987]","[0.2893218063665856, -1.281474520428311, 0.2893218063665856, 0.2893218063665856, 0.2893218063665856, 0.2893218063665856]","[0.2893218063665856, -1.281474520428311, 0.2893218063665856, 0.2893218063665856, 0.2893218063665856, 0.2893218063665856]","[-1.2411756864457695, -27.324447575762417, -13.900428944745023, -1.461373702125978, 0.20128868152223184, -0.16132109078125043]",0.002,7,1
0,484,"[0.28566423058509827, -1.2849248510650177, 0.2857936064349573, 0.28577808916058345, 0.285808801651001, 0.28585904836654663]","[0.20058798789978027, 0.19884464144706726, 0.20198912918567657, 0.20004846155643463, 0.20118708908557892, 0.1988682746887207]","[0.2896487058900319, -1.2811476209048647, 0.2896487058900319, 0.2896487058900319, 0.2896487058900319, 0.2896487058900319]","[0.2896487058900319, -1.2811476209048647, 0.2896487058900319, 0.2896487058900319, 0.2896487058900319, 0.2896487058900319]","[-1.245973884545529, -27.353969023399124, -13.913759559874217, -1.4603724352663499, 0.20071182348565828, -0.16148027180204563]",0.002,7,1
0,485,"[0.28606757521629333, -1.2844520968249817, 0.28616077104677373, 0.2861834007450561, 0.28620854020118713, 0.2862025201320648]","[0.20370794832706451, 0.19679048657417297, 0.19950687885284424, 0.19863073527812958, 0.19939032196998596, 0.20010653138160706]","[0.28997479183332303, -1.2808215349615735, 0.28997479183332303, 0.28997479183332303, 0.28997479183332303, 0.28997479183332303]","[0.28997479183332303, -1.2808215349615735, 0.28997479183332303, 0.28997479183332303, 0.28997479183332303, 0.28997479183332303]","[-1.2503292068495062, -27.381668903663925, -13.925974489701826, -1.4592631472121154, 0.20015137504099065, -0.16159217786823366]",0.002,7,1
0,486,"[0.2865050733089447, -1.2840735477260132, 0.2866151968585413, 0.2866489130207519, 0.28658148646354675, 0.28661036491394043]","[0.19996969401836395, 0.19629709422588348, 0.1981099247932434, 0.19784417748451233, 0.19801239669322968, 0.19588129222393036]","[0.2903000632805322, -1.2804962635143644, 0.2903000632805322, 0.2903000632805322, 0.2903000632805322, 0.2903000632805322]","[0.2903000632805322, -1.2804962635143644, 0.2903000632805322, 0.2903000632805322, 0.2903000632805322, 0.2903000632805322]","[-1.2543970461099663, -27.412226266090677, -13.938388341377362, -1.45808669464355, 0.19962826875154926, -0.1616572622058206]",0.002,7,1
0,487,"[0.28691568970680237, -1.2837221187404175, 0.28698665300478154, 0.28701452791180415, 0.2870061993598938, 0.28701770305633545]","[0.1963292807340622, 0.19357949495315552, 0.19737088680267334, 0.19659100472927094, 0.19562506675720215, 0.19443881511688232]","[0.2906245193180202, -1.2801718074768764, 0.2906245193180202, 0.2906245193180202, 0.2906245193180202, 0.2906245193180202]","[0.2906245193180202, -1.2801718074768764, 0.2906245193180202, 0.2906245193180202, 0.2906245193180202, 0.2906245193180202]","[-1.2579399959621163, -27.437525471092126, -13.949817343830672, -1.4567688083310104, 0.19912300221367984, -0.16167596509707713]",0.002,7,1
0,488,"[0.28728893399238586, -1.2833838027766724, 0.28740102449526006, 0.2873566585728149, 0.287333607673645, 0.28738999366760254]","[0.1956842839717865, 0.19353416562080383, 0.1961032599210739, 0.1948033720254898, 0.19406354427337646, 0.19377923011779785]","[0.29094815903443827, -1.2798481677604583, 0.29094815903443827, 0.29094815903443827, 0.29094815903443827, 0.29094815903443827]","[0.29094815903443827, -1.2798481677604583, 0.29094815903443827, 0.29094815903443827, 0.29094815903443827, 0.29094815903443827]","[-1.2609523756496974, -27.45918550651739, -13.959122666405444, -1.4557099807806577, 0.1987423014822531, -0.16164892096512964]",0.002,7,1
0,489,"[0.28766971826553345, -1.282969818716385, 0.2877762953387659, 0.28774015485729976, 0.2877589464187622, 0.2877693474292755]","[0.19365468621253967, 0.19042368233203888, 0.19325247406959534, 0.1937042474746704, 0.194382444024086, 0.19262415170669556]","[0.29127098152073055, -1.279525345274166, 0.29127098152073055, 0.29127098152073055, 0.29127098152073055, 0.29127098152073055]","[0.29127098152073055, -1.279525345274166, 0.29127098152073055, 0.29127098152073055, 0.29127098152073055, 0.29127098152073055]","[-1.2635608435075065, -27.479502158128533, -13.968093996815826, -1.454552871868159, 0.1984082952957096, -0.16157647548784848]",0.002,7,1
0,490,"[0.2880729138851166, -1.28258569658313, 0.2881706396685999, 0.2881719309040527, 0.2881018817424774, 0.2881128191947937]","[0.19314001500606537, 0.18823270499706268, 0.19291609525680542, 0.19238288700580597, 0.1933722048997879, 0.19100145995616913]","[0.2915929858701367, -1.2792033409247598, 0.2915929858701367, 0.2915929858701367, 0.2915929858701367, 0.2915929858701367]","[0.2915929858701367, -1.2792033409247598, 0.2915929858701367, 0.2915929858701367, 0.2915929858701367, 0.2915929858701367]","[-1.2658688756554197, -27.502162314647915, -13.97685259455239, -1.4532886552079545, 0.19807285983579564, -0.16145913969571918]",0.002,7,1
0,491,"[0.2884642481803894, -1.282321349983551, 0.28859073320497686, 0.2885449367710571, 0.2884947657585144, 0.2885664701461792]","[0.1916622519493103, 0.18664421141147614, 0.18970072269439697, 0.19087783992290497, 0.19174432754516602, 0.1888420730829239]","[0.29191417117819435, -1.2788821556167023, 0.29191417117819435, 0.29191417117819435, 0.29191417117819435, 0.29191417117819435]","[0.29191417117819435, -1.2788821556167023, 0.29191417117819435, 0.29191417117819435, 0.29191417117819435, 0.29191417117819435]","[-1.2677285233815212, -27.52215786060628, -13.984613405963486, -1.4518847022749086, 0.19776635922650973, -0.16129741390002858]",0.002,7,1
0,492,"[0.2888375520706177, -1.2818969947150727, 0.2889297644244593, 0.28898756086315913, 0.2888268828392029, 0.28889718651771545]","[0.1907329112291336, 0.18720924854278564, 0.18908457458019257, 0.1899847537279129, 0.1904817670583725, 0.18889206647872925]","[0.29223453654274173, -1.2785617902521549, 0.29223453654274173, 0.29223453654274173, 0.29223453654274173, 0.29223453654274173]","[0.29223453654274173, -1.2785617902521549, 0.29223453654274173, 0.29223453654274173, 0.29223453654274173, 0.29223453654274173]","[-1.2689795394175403, -27.534986860793616, -13.990426452840566, -1.450658576623547, 0.1975565895143424, -0.16109195551040023]",0.002,7,1
0,493,"[0.2892437279224396, -1.281575010423996, 0.2893112341510218, 0.2894126611896972, 0.28928226232528687, 0.2892732620239258]","[0.19070641696453094, 0.18810583651065826, 0.18854248523712158, 0.18814460933208466, 0.1879725456237793, 0.18736204504966736]","[0.29255408106392017, -1.2782422457309763, 0.29255408106392017, 0.29255408106392017, 0.29255408106392017, 0.29255408106392017]","[0.29255408106392017, -1.2782422457309763, 0.29255408106392017, 0.29255408106392017, 0.29255408106392017, 0.29255408106392017]","[-1.2700658453534681, -27.554053967934315, -13.996545709180555, -1.4491630851615953, 0.19732959391713278, -0.16084312739532416]",0.002,7,1
0,494,"[0.2895973026752472, -1.2811674040606995, 0.28963929811586553, 0.2897471624561767, 0.28960952162742615, 0.289645254611969]","[0.18741245567798615, 0.1865500509738922, 0.18803036212921143, 0.18631181120872498, 0.1867571324110031, 0.18651510775089264]","[0.2928728038441766, -1.27792352295072, 0.2928728038441766, 0.2928728038441766, 0.2928728038441766, 0.2928728038441766]","[0.2928728038441766, -1.27792352295072, 0.2928728038441766, 0.2928728038441766, 0.2928728038441766, 0.2928728038441766]","[-1.2705951474950645, -27.56712684252012, -14.001191720027501, -1.4477768906907356, 0.19715970397642107, -0.16055162991731653]",0.002,7,1
0,495,"[0.28998619318008423, -1.2807964843562623, 0.29010087648500615, 0.29006485521282954, 0.290018230676651, 0.2899841070175171]","[0.1862051784992218, 0.1833152174949646, 0.18522892892360687, 0.18492065370082855, 0.18516652286052704, 0.18508626520633698]","[0.293190703988266, -1.2776056228066306, 0.293190703988266, 0.293190703988266, 0.293190703988266, 0.293190703988266]","[0.293190703988266, -1.2776056228066306, 0.293190703988266, 0.293190703988266, 0.293190703988266, 0.293190703988266]","[-1.2708511612007631, -27.58305921754809, -14.005702905197195, -1.446377937739958, 0.19706674926527254, -0.160217987616523]",0.002,7,1
0,496,"[0.2903967797756195, -1.280424491768219, 0.2903674284564417, 0.29044584810223384, 0.2903425395488739, 0.2903527319431305]","[0.18828491866588593, 0.18260204792022705, 0.18601875007152557, 0.1819436103105545, 0.18563851714134216, 0.18583247065544128]","[0.2935077806032544, -1.2772885461916421, 0.2935077806032544, 0.2935077806032544, 0.2935077806032544, 0.2935077806032544]","[0.2935077806032544, -1.2772885461916421, 0.2935077806032544, 0.2935077806032544, 0.2935077806032544, 0.2935077806032544]","[-1.2707522876368595, -27.597802023778264, -14.010951237426474, -1.4448649546917973, 0.19696969262137984, -0.15984272484295667]",0.002,7,1
0,497,"[0.29079991579055786, -1.280111239557602, 0.2907527128802698, 0.29089681684460444, 0.29073861241340637, 0.2907201647758484]","[0.18627884984016418, 0.1814267635345459, 0.18213850259780884, 0.18172535300254822, 0.18431909382343292, 0.1823820024728775]","[0.2938240327985205, -1.2769722939963761, 0.2938240327985205, 0.2938240327985205, 0.2938240327985205, 0.2938240327985205]","[0.2938240327985205, -1.2769722939963761, 0.2938240327985205, 0.2938240327985205, 0.2938240327985205, 0.2938240327985205]","[-1.2701162693798416, -27.608691673564095, -14.012675862948027, -1.4434376103424902, 0.1969682579197923, -0.15942653078779145]",0.002,7,1
0,498,"[0.2910865247249603, -1.2797759932330628, 0.29115468660463506, 0.29124049722637935, 0.2910377085208893, 0.29110071063041687]","[0.1827319711446762, 0.17825531959533691, 0.1808607280254364, 0.18022778630256653, 0.18262088298797607, 0.18183432519435883]","[0.2941394596857589, -1.2766568671091376, 0.2941394596857589, 0.2941394596857589, 0.2941394596857589, 0.2941394596857589]","[0.2941394596857589, -1.2766568671091376, 0.2941394596857589, 0.2941394596857589, 0.2941394596857589, 0.2941394596857589]","[-1.2690791103647387, -27.616879331158984, -14.01449596022408, -1.4418174101914034, 0.1969387333234815, -0.1589698701974075]",0.002,7,1
0,499,"[0.29146116971969604, -1.2793996197036286, 0.2915142218219202, 0.29158680021252437, 0.29141056537628174, 0.29144856333732605]","[0.18252111971378326, 0.1793447881937027, 0.17914243042469025, 0.17854712903499603, 0.1817004531621933, 0.18136893212795258]","[0.2944540603789824, -1.276342266415914, 0.2944540603789824, 0.2944540603789824, 0.2944540603789824, 0.2944540603789824]","[0.2944540603789824, -1.276342266415914, 0.2944540603789824, 0.2944540603789824, 0.2944540603789824, 0.2944540603789824]","[-1.2677197832593785, -27.62555613332638, -14.016334950589211, -1.4402131283073527, 0.19698484898623234, -0.15847345328352216]",0.002,7,1
0,500,"[0.29180780053138733, -1.2790530782989045, 0.2918627897845667, 0.2919255930134277, 0.2917574942111969, 0.29171428084373474]","[0.18303708732128143, 0.1774134337902069, 0.177234947681427, 0.17903222143650055, 0.1804921180009842, 0.1800108104944229]","[0.2947678339945245, -1.276028492800372, 0.2947678339945245, 0.2947678339945245, 0.2947678339945245, 0.2947678339945245]","[0.2947678339945245, -1.276028492800372, 0.2947678339945245, 0.2947678339945245, 0.2947678339945245, 0.2947678339945245]","[-1.266030534956002, -27.63486938632442, -14.017561107852679, -1.438599861128989, 0.19705861758131943, -0.15793786527878156]",0.002,7,1
0,501,"[0.29219016432762146, -1.2787884634784241, 0.29222423235048467, 0.29233936845745845, 0.29211363196372986, 0.29213982820510864]","[0.17948158085346222, 0.1756775975227356, 0.17594732344150543, 0.1756875067949295, 0.17826391756534576, 0.17929163575172424]","[0.2950807796510417, -1.2757155471438548, 0.2950807796510417, 0.2950807796510417, 0.2950807796510417, 0.2950807796510417]","[0.2950807796510417, -1.2757155471438548, 0.2950807796510417, 0.2950807796510417, 0.2950807796510417, 0.2950807796510417]","[-1.263907551565374, -27.64139906778123, -14.017581961496154, -1.4369972323023883, 0.19718816662573524, -0.15736375844511302]",0.002,7,1
0,502,"[0.2925707995891571, -1.278403715496399, 0.2926090399371546, 0.2926373916813354, 0.29252177476882935, 0.29245489835739136]","[0.17769461870193481, 0.17519351840019226, 0.1775711327791214, 0.17304794490337372, 0.1771823614835739, 0.17663919925689697]","[0.2953928964695161, -1.2754034303253805, 0.2953928964695161, 0.2953928964695161, 0.2953928964695161, 0.2953928964695161]","[0.2953928964695161, -1.2754034303253805, 0.2953928964695161, 0.2953928964695161, 0.2953928964695161, 0.2953928964695161]","[-1.2612754785405662, -27.64255771378554, -14.015890484915621, -1.4353395159713411, 0.19734385827445822, -0.15675173899617958]",0.002,7,1
0,503,"[0.2928530275821686, -1.2780532997897645, 0.29295236269106084, 0.2930454450794677, 0.29284489154815674, 0.29280754923820496]","[0.17979022860527039, 0.17258276045322418, 0.17271240055561066, 0.17113299667835236, 0.17619647085666656, 0.17646408081054688]","[0.2957041835732581, -1.2750921432216384, 0.2957041835732581, 0.2957041835732581, 0.2957041835732581, 0.2957041835732581]","[0.2957041835732581, -1.2750921432216384, 0.2957041835732581, 0.2957041835732581, 0.2957041835732581, 0.2957041835732581]","[-1.258527451293696, -27.649752863403286, -14.015832298711205, -1.4336442312155977, 0.19752137338404174, -0.15610243731648935]",0.002,7,1
0,504,"[0.2932576835155487, -1.2777138513377686, 0.2932327429400843, 0.2933298784443359, 0.29316017031669617, 0.29313886165618896]","[0.17583684623241425, 0.17157764732837677, 0.1718130260705948, 0.17040060460567474, 0.1737062782049179, 0.17595553398132324]","[0.29601464008790845, -1.274781686706988, 0.29601464008790845, 0.29601464008790845, 0.29601464008790845, 0.29601464008790845]","[0.29601464008790845, -1.274781686706988, 0.29601464008790845, 0.29601464008790845, 0.29601464008790845, 0.29601464008790845]","[-1.255326463163739, -27.653328145241893, -14.013898305334349, -1.4318135810774062, 0.19772027285599955, -0.15541650815415217]",0.002,7,1
0,505,"[0.2935619354248047, -1.2773671013167878, 0.29360658327211553, 0.29370348035778804, 0.2935220003128052, 0.2934745252132416]","[0.173967644572258, 0.1727496087551117, 0.16979338228702545, 0.1704110950231552, 0.17565079033374786, 0.17558994889259338]","[0.2963242651414409, -1.2744720616534557, 0.2963242651414409, 0.2963242651414409, 0.2963242651414409, 0.2963242651414409]","[0.2963242651414409, -1.2744720616534557, 0.2963242651414409, 0.2963242651414409, 0.2963242651414409, 0.2963242651414409]","[-1.2517082550423504, -27.654710253591688, -14.010536804318397, -1.4302156134045654, 0.1980370073005091, -0.15469474315733367]",0.002,7,1
0,506,"[0.29391321539878845, -1.27702750385318, 0.2939103285418909, 0.2940470415302734, 0.2938452661037445, 0.29378530383110046]","[0.17149567604064941, 0.17297731339931488, 0.1701817512512207, 0.16759200394153595, 0.17291152477264404, 0.17472147941589355]","[0.2966330578641648, -1.2741632689307318, 0.2966330578641648, 0.2966330578641648, 0.2966330578641648, 0.2966330578641648]","[0.2966330578641648, -1.2741632689307318, 0.2966330578641648, 0.2966330578641648, 0.2966330578641648, 0.2966330578641648]","[-1.2478283852157037, -27.65669815674018, -14.007892010279008, -1.4283386815943093, 0.19829855953946735, -0.1539375867567974]",0.002,7,1
0,507,"[0.29431942105293274, -1.2767384511283417, 0.29422122636903936, 0.2943621116825561, 0.2942309081554413, 0.29412123560905457]","[0.17052015662193298, 0.16935287415981293, 0.16921234130859375, 0.16696211695671082, 0.17076455056667328, 0.17316944897174835]","[0.2969410173887272, -1.2738553094061693, 0.2969410173887272, 0.2969410173887272, 0.2969410173887272, 0.2969410173887272]","[0.2969410173887272, -1.2738553094061693, 0.2969410173887272, 0.2969410173887272, 0.2969410173887272, 0.2969410173887272]","[-1.2435420655096272, -27.656462845678952, -14.003635155329622, -1.4265529149167282, 0.19863918520434706, -0.15314589089048775]",0.002,7,1
0,508,"[0.2945909798145294, -1.2763946813395997, 0.29454118410219365, 0.29468075811352534, 0.29451197385787964, 0.29447734355926514]","[0.17087407410144806, 0.16827216744422913, 0.1679532527923584, 0.16656604409217834, 0.17001089453697205, 0.17358745634555817]","[0.2972481428501156, -1.273548183944781, 0.2972481428501156, 0.2972481428501156, 0.2972481428501156, 0.2972481428501156]","[0.2972481428501156, -1.273548183944781, 0.2972481428501156, 0.2972481428501156, 0.2972481428501156, 0.2972481428501156]","[-1.2388337582103128, -27.652788699176448, -13.998287638102227, -1.4248554493466192, 0.199033711277695, -0.15232030930629947]",0.002,7,1
0,509,"[0.29501235485076904, -1.2760519546321412, 0.29490358034242803, 0.29502181589093013, 0.29485446214675903, 0.2948508560657501]","[0.1701417863368988, 0.16743530333042145, 0.16610684990882874, 0.16357704997062683, 0.1695280522108078, 0.17209608852863312]","[0.2975544333856603, -1.2732418934092362, 0.2975544333856603, 0.2975544333856603, 0.2975544333856603, 0.2975544333856603]","[0.2975544333856603, -1.2732418934092362, 0.2975544333856603, 0.2975544333856603, 0.2975544333856603, 0.2975544333856603]","[-1.2339037623575637, -27.651245260709192, -13.993243608671378, -1.4229864907634306, 0.1994392062056551, -0.15146147073382432]",0.002,7,1
